ID;ACUSACION;ANIO_DENUNCIA;ANIO_ENTRADA;ANIO_HECHO;ATIPICIDAD_INEXISTENCIA;CAPTURA;CONDENA;CONEXO;DELITO;DEPARTAMENTO;ESTADO_NOTICIA;ETAPA;GRUPO_DELITO;GRUPO_EDAD_VICTIMA;HECHO;HOMICIDIO_DOLOSO_CONSUMADO;IMPUTACION;LEY;MUNICIPIO;PAIS;PAIS_NACIMIENTO;RUPTURA;SECCIONAL;SEXO_VICTIMA;TOTAL_VICTIMAS;POBLACION;RURAL O URBANO;PORCENTAJE
3018;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;RIOHACHA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE LA GUAJIRA;MASCULINO;1;304987;RURAL;0.00032788%
3019;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;La Guajira;ACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;RIOHACHA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE LA GUAJIRA;FEMENINO;1;304987;URBANO;0.00032788%
3020;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Meta;ACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;VILLAVICENCIO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE META;FEMENINO;1;538527;URBANO;0.00018569%
3021;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Santander;ACTIVO;JUICIO;FEMINICIDIO;ADULTO MAYOR DE 60;SI;SI;SI;Ley 906;BUCARAMANGA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE SANTANDER;FEMENINO;1;528572;RURAL;0.00018919%
3022;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;PLANADAS;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;30165;RURAL;0.0033151%
3023;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;GUAMO;Colombia;NA;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;31089;RURAL;0.00321657%
3024;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;FEMINICIDIO;INFANCIA 6 - 11;SI;NO;SI;Ley 906;PLANADAS;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;30165;RURAL;0.0033151%
3025;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;PLANADAS;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;30165;RURAL;0.0033151%
3026;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Tolima;ACTIVO;JUICIO;FEMINICIDIO;PRE-ADOLESCENTE 12 - 13;SI;NO;SI;Ley 906;PLANADAS;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;MASCULINO;2;30165;RURAL;0.0066302%
3027;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;ALCALA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;23665;URBANO;0.00422565%
3028;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CALI;Colombia;NA;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;2496346;RURAL;0.00004006%
3029;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CARTAGO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;135621;RURAL;0.00073735%
3030;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;ACTIVO;JUICIO;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;CARTAGO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE VALLE DEL CAUCA;MASCULINO;1;135621;RURAL;0.00073735%
3031;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1. 3. 5. 7 Y 8 DEL ART. 104. ART. 104B L.G;AtlAntico;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;1239804;URBANO;0.00008066%
3032;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1. 3. 5. 7 Y 8 DEL ART. 104. ART. 104B L.G;Caldas;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;LA DORADA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALDAS;FEMENINO;1;78949;RURAL;0.00126664%
3033;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1. 3. 5. 7 Y 8 DEL ART. 104. ART. 104B L.G;ChocO;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;QUIBDO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CHOCO;FEMENINO;1;116322;RURAL;0.00085968%
3034;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1. 3. 5. 7 Y 8 DEL ART. 104. ART. 104B L.G;Huila;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;GARZON;Colombia;Colombia;NO;DIRECCION SECCIONAL DE HUILA;FEMENINO;1;98383;RURAL;0.00101644%
3035;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1. 3. 5. 7 Y 8 DEL ART. 104. ART. 104B L.G;Meta;ACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;VILLAVICENCIO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE META;FEMENINO;1;538527;URBANO;0.00018569%
3036;SI;2020;2020;2020;NO;NO;NO;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS. MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 1098;CIUDAD BOLiVAR;Colombia;NA;NO;DIRECCION SECCIONAL DE ANTIOQUIA;FEMENINO;1;26434;RURAL;0.00378301%
3037;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;GIRARDOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;60611;URBANO;0.00164987%
3038;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;2569007;RURAL;0.00003893%
3039;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BETULIA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ANTIOQUIA;FEMENINO;1;17815;URBANO;0.00561325%
3040;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;1239804;URBANO;0.00008066%
3041;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;1239804;URBANO;0.00008066%
3042;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;ACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;BOGOTA;Colombia;NA;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;8380801;URBANO;0.00001193%
3043;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTA;Colombia;NA;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;8380801;URBANO;0.00001193%
3044;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;8380801;URBANO;0.00001193%
3045;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolivar;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;CARTAGENA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOLiVAR;FEMENINO;1;1057767;URBANO;0.00009454%
3046;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolivar;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTO MAYOR DE 60;SI;SI;SI;Ley 906;CARTAGENA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOLiVAR;FEMENINO;1;1057767;URBANO;0.00009454%
3047;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Bolivar;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;CARTAGENA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOLiVAR;FEMENINO;1;1057767;RURAL;0.00009454%
3048;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Boyaca;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;DUITAMA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOYACA;FEMENINO;1;114877;RURAL;0.0008705%
3049;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Caldas;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;MARMATO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALDAS;FEMENINO;1;9430;RURAL;0.01060445%
3050;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cesar;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;AGUSTiN CODAZZI;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CESAR;FEMENINO;1;48805;RURAL;0.00204897%
3051;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ACTIVO;TERMINACION ANTICIPADA;FEMINICIDIO;ADULTO MAYOR DE 60;SI;NO;SI;Ley 906;SUESCA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CUNDINAMARCA;FEMENINO;1;19113;RURAL;0.00523204%
3052;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Cundinamarca;ACTIVO;TERMINACION ANTICIPADA;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SUESCA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CUNDINAMARCA;FEMENINO;1;19113;RURAL;0.00523204%
3053;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;NEIVA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE HUILA;FEMENINO;1;350457;RURAL;0.00028534%
3054;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Huila;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;SI;SI;Ley 906;GARZON;Colombia;NA;NO;DIRECCION SECCIONAL DE HUILA;FEMENINO;1;98383;RURAL;0.00101644%
3055;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Meta;ACTIVO;TERMINACION ANTICIPADA;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;GRANADA;Colombia;NA;NO;DIRECCION SECCIONAL DE META;FEMENINO;1;9890;RURAL;0.01011122%
3056;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Nariño;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTO MAYOR DE 60;SI;NO;SI;Ley 906;COLON;Colombia;Colombia;NO;DIRECCION SECCIONAL DE NARIÑO;FEMENINO;1;10296;RURAL;0.00971251%
3057;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Nariño;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;INFANCIA 6 - 11;SI;SI;SI;Ley 906;COLON;Colombia;Colombia;NO;DIRECCION SECCIONAL DE NARIÑO;FEMENINO;1;10296;URBANO;0.00971251%
3058;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BUCARAMANGA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE SANTANDER;FEMENINO;1;528572;RURAL;0.00018919%
3059;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;GIRON;Colombia;Colombia;NO;DIRECCION SECCIONAL DE SANTANDER;FEMENINO;1;206005;RURAL;0.00048543%
3060;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Santander;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;LANDAZURI;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MAGDALENA MEDIO;FEMENINO;1;15475;URBANO;0.00646204%
3061;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Tolima;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;IBAGUE;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;579803;URBANO;0.00017247%
3062;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;CALI;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;2496346;URBANO;0.00004006%
3063;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P.;Valle del Cauca;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;CALI;Colombia;Colombia;NO;DIRECCION SECCIONAL DE CALI;FEMENINO;1;2496346;URBANO;0.00004006%
3064;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO NUM. 1. 3. 5. 7 Y 8 DEL ART. 104. ART. 104B L.G;BOGOTA. D. C.;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;SIN DATO;SI;SI;SI;Ley 906;BOGOTA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE BOGOTA;FEMENINO;1;8380801;URBANO;0.00001193%
3065;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR AGRESION SEXUAL. FISICA O PSICOLOGICA. ART. 104B L.F;Tolima;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;IBAGUE;Colombia;Colombia;NO;DIRECCION SECCIONAL DE TOLIMA;FEMENINO;1;579803;URBANO;0.00017247%
3066;SI;2020;2020;2020;NO;NO;SI;NO;FEMINICIDIO ART. 104A C.P. AGRAVADO POR VICTIMA MENOR DE 18 AÑOS. MAYOR DE 60 O EMBARAZO. ART. 104B L.B;Valle del Cauca;INACTIVO;EJECUCION DE PENAS;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;TULUA;Colombia;España;NO;DIRECCION SECCIONAL DE VALLE DEL CAUCA;FEMENINO;1;224257;URBANO;0.00044592%
3067;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;2569007;URBANO;0.00003893%
3068;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;1;2569007;URBANO;0.00003893%
3069;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;1;2569007;URBANO;0.00003893%
3070;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;1;2569007;URBANO;0.00003893%
3071;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MEDELLiN;Colombia;NA;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;2569007;URBANO;0.00003893%
3072;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MEDELLiN;Colombia;NA;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;3;2569007;URBANO;0.00011678%
3073;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;2569007;URBANO;0.00003893%
3074;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;5;2569007;URBANO;0.00019463%
3075;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;MEDELLiN;Colombia;Venezuela;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;1;2569007;URBANO;0.00003893%
3076;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;ADULTO MAYOR DE 60;SI;SI;SI;Ley 906;MEDELLiN;Colombia;NA;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;1;2569007;URBANO;0.00003893%
3077;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MEDELLiN;Colombia;NA;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;1;2569007;URBANO;0.00003893%
3078;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;4;2569007;URBANO;0.0001557%
3079;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;11;2569007;URBANO;0.00042818%
3080;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;SI;SI;Ley 906;MEDELLiN;Colombia;Venezuela;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;1;2569007;URBANO;0.00003893%
3081;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;2569007;URBANO;0.00003893%
3082;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;INVESTIGACION;FEMINICIDIO;SIN DATO;SI;NO;SI;Ley 906;MEDELLiN;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;MASCULINO;2;2569007;RURAL;0.00007785%
3083;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;SI;SI;Ley 906;BELLO;Colombia;NA;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;500098;RURAL;0.00019996%
3084;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Antioquia;INACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;COPACABANA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE MEDELLiN;FEMENINO;1;74408;RURAL;0.00134394%
3085;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;Arauca;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;ARAUCA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ARAUCA;FEMENINO;1;94377;RURAL;0.00105958%
3086;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;ACTIVO;INVESTIGACION;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;SOLEDAD;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;700970;URBANO;0.00014266%
3087;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;ACTIVO;JUICIO;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;MASCULINO;1;1239804;URBANO;0.00008066%
3088;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;ACTIVO;JUICIO;FEMINICIDIO;ADOLESCENTE 14 - 17;SI;SI;SI;Ley 906;BARRANQUILLA;Colombia;NA;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;1239804;URBANO;0.00008066%
3089;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;1239804;RURAL;0.00008066%
3090;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;ACTIVO;JUICIO;FEMINICIDIO;ADULTEZ 29 - 59;SI;NO;SI;Ley 906;SANTO TOMAS;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;25878;URBANO;0.00386429%
3091;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;ACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;BARRANQUILLA;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;1239804;RURAL;0.00008066%
3092;SI;2020;2020;2020;NO;SI;NO;NO;FEMINICIDIO ART. 104A C.P.;AtlAntico;ACTIVO;JUICIO;FEMINICIDIO;JUVENTUD 18 - 28;SI;NO;SI;Ley 906;MALAMBO;Colombia;Colombia;NO;DIRECCION SECCIONAL DE ATLANTICO;FEMENINO;1;131083;URBANO;0.00076288%
